 .36319330E+03  .64865080E+03  .20360660E+07  .12857900E+06 -.41967090E+00  .22749520E+06
 .38726640E+03  .64844050E+03  .19997470E+07  .13399160E+06 -.43902660E+00  .13210130E+06
 .41221280E+03  .64806600E+03  .19634440E+07  .14353160E+06 -.45029970E+00  .73378380E+05
 .43750070E+03  .64740730E+03  .19271690E+07  .15829090E+06 -.45099390E+00  .42916280E+05
 .46253280E+03  .64633580E+03  .18909420E+07  .17943970E+06 -.44191080E+00  .27483400E+05
 .48692130E+03  .64474150E+03  .18547890E+07  .21346790E+06 -.42874330E+00  .19160520E+05
 .51052720E+03  .64254970E+03  .18187420E+07  .26023360E+06 -.41413130E+00  .14374770E+05
 .53326950E+03  .63973760E+03  .17828350E+07  .31563770E+06 -.39761220E+00  .11503820E+05
 .53326950E+03  .63973760E+03  .17828350E+07  .31563770E+06 -.39761220E+00  .11503820E+05
 .58826720E+03  .62966090E+03  .16875920E+07  .42290020E+06 -.32792130E+00  .83447290E+04
 .63304520E+03  .61751400E+03  .15942420E+07  .56453360E+06 -.28468100E+00  .69398710E+04
 .67332640E+03  .60340030E+03  .15026560E+07  .72349590E+06 -.25339410E+00  .61170990E+04
 .70929890E+03  .58807370E+03  .14132830E+07  .88652720E+06 -.22690630E+00  .55872120E+04
 .74158190E+03  .57194770E+03  .13262730E+07  .10533260E+07 -.20410320E+00  .52281730E+04
 .77068810E+03  .55534960E+03  .12417220E+07  .12209550E+07 -.18446370E+00  .49746010E+04
 .79705250E+03  .53852710E+03  .11596800E+07  .13851120E+07 -.16745370E+00  .47885540E+04
 .82102920E+03  .52166330E+03  .10801660E+07  .15418890E+07 -.15254600E+00  .46477820E+04
 .84289940E+03  .50489430E+03  .10031760E+07  .16886920E+07 -.13930460E+00  .45389220E+04
 .86288750E+03  .48832150E+03  .92868750E+06  .18242720E+07 -.12740530E+00  .44534400E+04
 .88117610E+03  .47202070E+03  .85666560E+06  .19482940E+07 -.11661170E+00  .43854590E+04
 .89791720E+03  .45604710E+03  .78706490E+06  .20608590E+07 -.10674380E+00  .43307490E+04
 .91323820E+03  .44044030E+03  .71983310E+06  .21621600E+07 -.97653020E-01  .42862830E+04
 .92724550E+03  .42522800E+03  .65491310E+06  .22522940E+07 -.89210070E-01  .42499770E+04
 .94002780E+03  .41042920E+03  .59224410E+06  .23311600E+07 -.81298990E-01  .42204430E+04
 .95165660E+03  .39605700E+03  .53176300E+06  .23984090E+07 -.73815640E-01  .41967140E+04
 .96218910E+03  .38211920E+03  .47340520E+06  .24533970E+07 -.66666140E-01  .41779890E+04
 .97166880E+03  .36861950E+03  .41710530E+06  .24951140E+07 -.59764480E-01  .41634400E+04
 .98012680E+03  .35555720E+03  .36279750E+06  .25221160E+07 -.53029520E-01  .41521490E+04
 .98758220E+03  .34292770E+03  .31041650E+06  .25324720E+07 -.46385720E-01  .41431950E+04
 .99404400E+03  .33072350E+03  .25989790E+06  .25237880E+07 -.39772950E-01  .41358570E+04
 .99951370E+03  .31893480E+03  .21117870E+06  .24932090E+07 -.33151520E-01  .41296070E+04
 .10039860E+04  .30755000E+03  .16419730E+06  .24373830E+07 -.26448720E-01  .41237610E+04
 .10074340E+04  .29655620E+03  .11889410E+06  .23531150E+07 -.19443250E-01  .41176940E+04
 .10097810E+04  .28593980E+03  .75211580E+05  .22394950E+07 -.11681400E-01  .41116280E+04
 .10108620E+04  .27568970E+03  .33093890E+05  .21009530E+07 -.23875260E-02  .41066330E+04
 .10103570E+04  .26579820E+03 -.75132510E+04  .19505940E+07  .97351710E-02  .41047270E+04
 .31890580E+03  .64888070E+03  .21087290E+07  .12584270E+06 -.36998400E+00  .38681070E+06
 .29891150E+03  .64897660E+03  .21450690E+07  .12702150E+06 -.34417400E+00  .35895490E+06
 .28034450E+03  .64909080E+03  .21814150E+07  .12934710E+06 -.31909340E+00  .27694930E+06
 .26315280E+03  .64924850E+03  .22177680E+07  .13262210E+06 -.29509100E+00  .19178320E+06
 .24727100E+03  .64948140E+03  .22541320E+07  .13672820E+06 -.27233130E+00  .12886750E+06
 .23262650E+03  .64982570E+03  .22905120E+07  .14157820E+06 -.25092020E+00  .88106720E+05
 .21914130E+03  .65032050E+03  .23269150E+07  .14709070E+06 -.23093810E+00  .62468400E+05
 .20673380E+03  .65100440E+03  .23633510E+07  .15318090E+06 -.21243500E+00  .46093850E+05
 .19532070E+03  .65191410E+03  .23998320E+07  .15975980E+06 -.19542100E+00  .35295580E+05
 .18481940E+03  .65308390E+03  .24363710E+07  .16673670E+06 -.17986440E+00  .27911690E+05
 .17515000E+03  .65454470E+03  .24729830E+07  .17402450E+06 -.16569720E+00  .22681270E+05
 .16623710E+03  .65632520E+03  .25096860E+07  .18154620E+06 -.15282510E+00  .18854760E+05
 .15801140E+03  .65845190E+03  .25464980E+07  .18924420E+06 -.14113950E+00  .15974050E+05
 .15040950E+03  .66095000E+03  .25834390E+07  .19709060E+06 -.13052900E+00  .13750620E+05
 .15040950E+03  .66095000E+03  .25834390E+07  .19709060E+06 -.13052900E+00  .13750620E+05
 .13593250E+03  .66776370E+03  .26630910E+07  .21467170E+06 -.11175020E+00  .10110460E+05
 .12346900E+03  .67672510E+03  .27437390E+07  .23622200E+06 -.96581990E-01  .80615420E+04
 .11263120E+03  .68806810E+03  .28256010E+07  .26023250E+06 -.84463070E-01  .65066170E+04
 .10311620E+03  .70224290E+03  .29089890E+07  .28591340E+06 -.74398200E-01  .53618210E+04
 .94719180E+02  .71958260E+03  .29942660E+07  .31260790E+06 -.65753570E-01  .45479180E+04
 .87292310E+02  .74023630E+03  .30818220E+07  .33981080E+06 -.58193400E-01  .39795190E+04
 .80714510E+02  .76422050E+03  .31720560E+07  .36727350E+06 -.51591190E-01  .35760630E+04
 .74874820E+02  .79152150E+03  .32653670E+07  .39500500E+06 -.45877180E-01  .32804100E+04
 .69672850E+02  .82211380E+03  .33621530E+07  .42305350E+06 -.40940960E-01  .30623140E+04
 .65023080E+02  .85590690E+03  .34628030E+07  .45139030E+06 -.36653720E-01  .29062550E+04
 .60854100E+02  .89272620E+03  .35676910E+07  .47995730E+06 -.32914250E-01  .27998410E+04
 .57104430E+02  .93236190E+03  .36771700E+07  .50874110E+06 -.29656060E-01  .27302620E+04
 .53719400E+02  .97463430E+03  .37915640E+07  .53779210E+06 -.26828860E-01  .26857670E+04
 .50650210E+02  .10194290E+04  .39111830E+07  .56720370E+06 -.24383840E-01  .26573880E+04
 .47854000E+02  .10666960E+04  .40363250E+07  .59708940E+06 -.22270930E-01  .26391870E+04
 .45293840E+02  .11164380E+04  .41672890E+07  .62757200E+06 -.20441850E-01  .26275260E+04
 .10000000E+02  .28000000E+02  .00000000E+00  .14000000E+02  .17000000E+02  .70908650E+04
 .31898530E+03  .64891710E+03  .21087600E+07  .12589600E+06 -.36998970E+00  .37808260E+06
 .34042790E+03  .64881540E+03  .20724240E+07  .12622380E+06 -.39569820E+00  .32581630E+06
 .36327110E+03  .64868260E+03  .20360940E+07  .12865000E+06 -.41963050E+00  .22409220E+06
 .38734100E+03  .64846980E+03  .19997730E+07  .13407460E+06 -.43895420E+00  .13084230E+06
 .41228250E+03  .64809250E+03  .19634680E+07  .14362830E+06 -.45019580E+00  .72957150E+05
 .43756390E+03  .64743090E+03  .19271920E+07  .15840120E+06 -.45086820E+00  .42767480E+05
 .46258850E+03  .64635640E+03  .18909630E+07  .17956370E+06 -.44175930E+00  .27426740E+05
 .48696810E+03  .64475960E+03  .18548100E+07  .21356800E+06 -.42858410E+00  .19136940E+05
 .51056560E+03  .64256560E+03  .18187620E+07  .26033130E+06 -.41399350E+00  .14363490E+05
 .53330120E+03  .63975160E+03  .17828540E+07  .31575560E+06 -.39751040E+00  .11497400E+05
 .53330120E+03  .63975160E+03  .17828540E+07  .31575560E+06 -.39751040E+00  .11497400E+05
 .58829080E+03  .62967050E+03  .16876090E+07  .42311720E+06 -.32790670E+00  .83416870E+04
 .63306290E+03  .61752110E+03  .15942580E+07  .56466000E+06 -.28464810E+00  .69390030E+04
 .67334020E+03  .60340590E+03  .15026700E+07  .72361360E+06 -.25337360E+00  .61166340E+04
 .70931010E+03  .58807820E+03  .14132970E+07  .88663890E+06 -.22689230E+00  .55869290E+04
 .74159140E+03  .57195140E+03  .13262870E+07  .10534340E+07 -.20409320E+00  .52279870E+04
 .77069640E+03  .55535270E+03  .12417350E+07  .12210600E+07 -.18445630E+00  .49744710E+04
 .79705970E+03  .53852980E+03  .11596920E+07  .13852150E+07 -.16744810E+00  .47884590E+04
 .82103560E+03  .52166560E+03  .10801780E+07  .15419890E+07 -.15254170E+00  .46477090E+04
 .84290530E+03  .50489620E+03  .10031880E+07  .16887880E+07 -.13930130E+00  .45388650E+04
 .86289300E+03  .48832320E+03  .92869910E+06  .18243650E+07 -.12740260E+00  .44533950E+04
 .88118130E+03  .47202220E+03  .85667690E+06  .19483840E+07 -.11660960E+00  .43854210E+04
 .89792210E+03  .45604840E+03  .78707610E+06  .20609450E+07 -.10674210E+00  .43307160E+04
 .91324280E+03  .44044140E+03  .71984410E+06  .21622430E+07 -.97651660E-01  .42862540E+04
 .92725000E+03  .42522900E+03  .65492390E+06  .22523740E+07 -.89208960E-01  .42499520E+04
 .94003200E+03  .41043010E+03  .59225470E+06  .23312370E+07 -.81298090E-01  .42204200E+04
 .95166080E+03  .39605780E+03  .53177350E+06  .23984850E+07 -.73814930E-01  .41966930E+04
 .96219320E+03  .38211990E+03  .47341560E+06  .24534700E+07 -.66665600E-01  .41779690E+04
 .97167290E+03  .36862010E+03  .41711560E+06  .24951850E+07 -.59764110E-01  .41634210E+04
 .98013070E+03  .35555770E+03  .36280770E+06  .25221840E+07 -.53029320E-01  .41521300E+04
 .98758620E+03  .34292820E+03  .31042660E+06  .25325390E+07 -.46385710E-01  .41431760E+04
 .99404800E+03  .33072390E+03  .25990800E+06  .25238520E+07 -.39773150E-01  .41358370E+04
 .99951770E+03  .31893510E+03  .21118870E+06  .24932690E+07 -.33151980E-01  .41295860E+04
 .10039900E+04  .30755030E+03  .16420730E+06  .24374390E+07 -.26449500E-01  .41237390E+04
 .10074380E+04  .29655630E+03  .11890410E+06  .23531650E+07 -.19444440E-01  .41176690E+04
 .10097860E+04  .28593990E+03  .75221480E+05  .22395370E+07 -.11683100E-01  .41115970E+04
 .10108670E+04  .27568970E+03  .33103780E+05  .21009880E+07 -.23897550E-02  .41065920E+04
 .10103620E+04  .26579820E+03 -.75033540E+04  .19506240E+07  .97325600E-02  .41046670E+04
 .31898530E+03  .64891710E+03  .21087600E+07  .12589600E+06 -.36998970E+00  .37808260E+06
 .29899020E+03  .64901510E+03  .21451020E+07  .12706860E+06 -.34419380E+00  .35164770E+06
 .28042180E+03  .64913130E+03  .21814500E+07  .12938910E+06 -.31912350E+00  .27271050E+06
 .26322820E+03  .64929110E+03  .22178060E+07  .13265970E+06 -.29512860E+00  .18982090E+06
 .24734420E+03  .64952590E+03  .22541720E+07  .13676200E+06 -.27237420E+00  .12802390E+06
 .23269710E+03  .64987210E+03  .22905550E+07  .14160860E+06 -.25096650E+00  .87735980E+05
 .21920920E+03  .65036860E+03  .23269610E+07  .14711800E+06 -.23098610E+00  .62294810E+05
 .20679910E+03  .65105410E+03  .23634000E+07  .15320550E+06 -.21248330E+00  .46006300E+05
 .19538330E+03  .65196530E+03  .23998830E+07  .15978200E+06 -.19546850E+00  .35248140E+05
 .18487940E+03  .65313650E+03  .24364250E+07  .16675680E+06 -.17991030E+00  .27884310E+05
 .17520740E+03  .65459870E+03  .24730400E+07  .17404300E+06 -.16574090E+00  .22664610E+05
 .16629220E+03  .65638040E+03  .25097460E+07  .18156390E+06 -.15286630E+00  .18844190E+05
 .15806420E+03  .65850840E+03  .25465610E+07  .18926200E+06 -.14117830E+00  .15967130E+05
 .15046020E+03  .66100760E+03  .25835060E+07  .19710980E+06 -.13056540E+00  .13746000E+05
 .15046020E+03  .66100760E+03  .25835060E+07  .19710980E+06 -.13056540E+00  .13746000E+05
 .13597910E+03  .66782420E+03  .26631650E+07  .21470250E+06 -.11178650E+00  .10107960E+05
 .12351140E+03  .67678840E+03  .27438200E+07  .23626150E+06 -.96616200E-01  .80598380E+04
 .11266960E+03  .68813470E+03  .28256890E+07  .26027700E+06 -.84493790E-01  .65055310E+04
 .10315120E+03  .70231280E+03  .29090860E+07  .28596050E+06 -.74424990E-01  .53611980E+04
 .94751170E+02  .71965580E+03  .29943710E+07  .31265630E+06 -.65776610E-01  .45476110E+04
 .87321740E+02  .74031270E+03  .30819360E+07  .33985950E+06 -.58213130E-01  .39794050E+04
 .80741740E+02  .76429970E+03  .31721800E+07  .36732240E+06 -.51608230E-01  .35760540E+04
 .74900140E+02  .79160340E+03  .32655010E+07  .39505420E+06 -.45892070E-01  .32804580E+04
 .69696490E+02  .82219820E+03  .33622960E+07  .42310330E+06 -.40954090E-01  .30623970E+04
 .65045230E+02  .85599350E+03  .34629560E+07  .45144100E+06 -.36665360E-01  .29063630E+04
 .60874930E+02  .89281510E+03  .35678560E+07  .48000880E+06 -.32924620E-01  .27999650E+04
 .57124080E+02  .93245280E+03  .36773450E+07  .50879350E+06 -.29665370E-01  .27303930E+04
 .53738000E+02  .97472720E+03  .37917500E+07  .53784550E+06 -.26837270E-01  .26858970E+04
 .50667840E+02  .10195240E+04  .39113800E+07  .56725830E+06 -.24391510E-01  .26575130E+04
 .47870750E+02  .10667940E+04  .40365340E+07  .59714530E+06 -.22277980E-01  .26393030E+04
 .45309780E+02  .11165380E+04  .41675090E+07  .62762920E+06 -.20448380E-01  .26276320E+04
 .10000000E+02  .28000000E+02  .00000000E+00  .14000000E+02  .17000000E+02  .70908650E+04
 .31906470E+03  .64895340E+03  .21087920E+07  .12594930E+06 -.36999530E+00  .36974230E+06
 .34050710E+03  .64884960E+03  .20724530E+07  .12628490E+06 -.39568410E+00  .31933120E+06
 .36334880E+03  .64871440E+03  .20361210E+07  .12872100E+06 -.41959000E+00  .22079040E+06
 .38741560E+03  .64849900E+03  .19997990E+07  .13415770E+06 -.43888180E+00  .12960760E+06
 .41235210E+03  .64811900E+03  .19634920E+07  .14372500E+06 -.45009190E+00  .72540950E+05
 .43762700E+03  .64745450E+03  .19272150E+07  .15851150E+06 -.45074260E+00  .42619820E+05
 .46264420E+03  .64637710E+03  .18909850E+07  .17968710E+06 -.44160820E+00  .27370340E+05
 .48701490E+03  .64477760E+03  .18548300E+07  .21366760E+06 -.42842510E+00  .19113440E+05
 .51060400E+03  .64258150E+03  .18187810E+07  .26042880E+06 -.41385590E+00  .14352240E+05
 .53333280E+03  .63976560E+03  .17828730E+07  .31587320E+06 -.39740860E+00  .11491000E+05
 .53333280E+03  .63976560E+03  .17828730E+07  .31587320E+06 -.39740860E+00  .11491000E+05
 .58831450E+03  .62967990E+03  .16876260E+07  .42333410E+06 -.32789210E+00  .83386470E+04
 .63308060E+03  .61752830E+03  .15942740E+07  .56478640E+06 -.28461520E+00  .69381370E+04
 .67335410E+03  .60341150E+03  .15026850E+07  .72373130E+06 -.25335310E+00  .61161690E+04
 .70932140E+03  .58808280E+03  .14133110E+07  .88675050E+06 -.22687830E+00  .55866460E+04
 .74160090E+03  .57195510E+03  .13263000E+07  .10535420E+07 -.20408310E+00  .52278010E+04
 .77070450E+03  .55535580E+03  .12417480E+07  .12211650E+07 -.18444880E+00  .49743420E+04
 .79706700E+03  .53853240E+03  .11597050E+07  .13853180E+07 -.16744250E+00  .47883650E+04
 .82104220E+03  .52166790E+03  .10801900E+07  .15420880E+07 -.15253740E+00  .46476380E+04
 .84291130E+03  .50489820E+03  .10031990E+07  .16888850E+07 -.13929800E+00  .45388090E+04
 .86289850E+03  .48832490E+03  .92871070E+06  .18244580E+07 -.12740010E+00  .44533480E+04
 .88118650E+03  .47202370E+03  .85668830E+06  .19484730E+07 -.11660760E+00  .43853830E+04
 .89792690E+03  .45604970E+03  .78708720E+06  .20610310E+07 -.10674040E+00  .43306840E+04
 .91324740E+03  .44044260E+03  .71985500E+06  .21623260E+07 -.97650300E-01  .42862260E+04
 .92725440E+03  .42523000E+03  .65493460E+06  .22524540E+07 -.89207840E-01  .42499270E+04
 .94003630E+03  .41043110E+03  .59226530E+06  .23313150E+07 -.81297200E-01  .42203980E+04
 .95166490E+03  .39605860E+03  .53178400E+06  .23985600E+07 -.73814210E-01  .41966730E+04
 .96219730E+03  .38212070E+03  .47342600E+06  .24535430E+07 -.66665070E-01  .41779490E+04
 .97167690E+03  .36862070E+03  .41712590E+06  .24952560E+07 -.59763740E-01  .41634020E+04
 .98013470E+03  .35555830E+03  .36281790E+06  .25222530E+07 -.53029120E-01  .41521110E+04
 .98759010E+03  .34292870E+03  .31043680E+06  .25326050E+07 -.46385690E-01  .41431570E+04
 .99405190E+03  .33072430E+03  .25991800E+06  .25239160E+07 -.39773350E-01  .41358180E+04
 .99952170E+03  .31893540E+03  .21119870E+06  .24933290E+07 -.33152430E-01  .41295660E+04
 .10039940E+04  .30755050E+03  .16421720E+06  .24374950E+07 -.26450280E-01  .41237170E+04
 .10074420E+04  .29655650E+03  .11891400E+06  .23532150E+07 -.19445640E-01  .41176440E+04
 .10097900E+04  .28594000E+03  .75231380E+05  .22395800E+07 -.11684790E-01  .41115660E+04
 .10108720E+04  .27568970E+03  .33113670E+05  .21010240E+07 -.23919830E-02  .41065500E+04
 .10103680E+04  .26579810E+03 -.74934570E+04  .19506540E+07  .97299510E-02  .41046070E+04
 .31906470E+03  .64895340E+03  .21087920E+07  .12594930E+06 -.36999530E+00  .36974230E+06
 .29906880E+03  .64905360E+03  .21451360E+07  .12711570E+06 -.34421350E+00  .34463450E+06
 .28049900E+03  .64917190E+03  .21814860E+07  .12943100E+06 -.31915350E+00  .26860090E+06
 .26330350E+03  .64933370E+03  .22178440E+07  .13269730E+06 -.29516610E+00  .18789890E+06
 .24741730E+03  .64957040E+03  .22542130E+07  .13679580E+06 -.27241690E+00  .12719150E+06
 .23276770E+03  .64991840E+03  .22905980E+07  .14163890E+06 -.25101270E+00  .87368460E+05
 .21927720E+03  .65041660E+03  .23270070E+07  .14714520E+06 -.23103410E+00  .62122230E+05
 .20686430E+03  .65110380E+03  .23634480E+07  .15323000E+06 -.21253160E+00  .45919100E+05
 .19544590E+03  .65201650E+03  .23999340E+07  .15980410E+06 -.19551600E+00  .35200850E+05
 .18493930E+03  .65318910E+03  .24364790E+07  .16677690E+06 -.17995620E+00  .27857000E+05
 .17526490E+03  .65465260E+03  .24730970E+07  .17406150E+06 -.16578460E+00  .22647990E+05
 .16634730E+03  .65643570E+03  .25098060E+07  .18158160E+06 -.15290760E+00  .18833640E+05
 .15811710E+03  .65856490E+03  .25466240E+07  .18927990E+06 -.14121710E+00  .15960240E+05
 .15051090E+03  .66106530E+03  .25835720E+07  .19712910E+06 -.13060190E+00  .13741390E+05
 .15051090E+03  .66106530E+03  .25835720E+07  .19712910E+06 -.13060190E+00  .13741390E+05
 .13602560E+03  .66788460E+03  .26632380E+07  .21473340E+06 -.11182290E+00  .10105450E+05
 .12355370E+03  .67685170E+03  .27439010E+07  .23630100E+06 -.96650410E-01  .80581350E+04
 .11270800E+03  .68820120E+03  .28257780E+07  .26032150E+06 -.84524510E-01  .65044460E+04
 .10318620E+03  .70238280E+03  .29091830E+07  .28600760E+06 -.74451770E-01  .53605760E+04
 .94783150E+02  .71972910E+03  .29944770E+07  .31270460E+06 -.65799640E-01  .45473040E+04
 .87351170E+02  .74038900E+03  .30820510E+07  .33990820E+06 -.58232860E-01  .39792920E+04
 .80768960E+02  .76437880E+03  .31723030E+07  .36737120E+06 -.51625260E-01  .35760460E+04
 .74925450E+02  .79168520E+03  .32656340E+07  .39510340E+06 -.45906960E-01  .32805050E+04
 .69720120E+02  .82228250E+03  .33624400E+07  .42315320E+06 -.40967220E-01  .30624790E+04
 .65067380E+02  .85608020E+03  .34631100E+07  .45149160E+06 -.36677000E-01  .29064700E+04
 .60895760E+02  .89290390E+03  .35680200E+07  .48006030E+06 -.32934990E-01  .28000890E+04
 .57143740E+02  .93254380E+03  .36775200E+07  .50884590E+06 -.29674670E-01  .27305240E+04
 .53756590E+02  .97482010E+03  .37919360E+07  .53789890E+06 -.26845690E-01  .26860280E+04
 .50685470E+02  .10196190E+04  .39115770E+07  .56731280E+06 -.24399180E-01  .26576380E+04
 .47887490E+02  .10668910E+04  .40367430E+07  .59720100E+06 -.22285020E-01  .26394190E+04
 .45325710E+02  .11166370E+04  .41677300E+07  .62768630E+06 -.20454900E-01  .26277380E+04
